X,Y,u_数值解,u_解析解,abs误差
0.81,0.71,13.121111847247555,0.4441329983829201,12.676978848864636
0.8200000000000001,0.71,12.508185768697782,0.4233862278178557,12.084799540879926
0.8300000000000001,0.71,11.882915620925875,0.4022216261619735,11.480693994763902
0.84,0.71,11.245918470077903,0.3806600803218755,10.865258389756027
0.85,0.71,10.59782295543616,0.3587228689401476,10.239100086496013
0.86,0.71,9.939268669028067,0.3364316413959129,9.602837027632154
0.87,0.71,9.270905524426093,0.3138083964395045,8.957097127986588
0.88,0.71,8.593393115361502,0.2908754604823574,8.302517654879145
0.89,0.71,7.907400064784966,0.2676554655635338,7.639744599221432
0.9,0.71,7.213603365016473,0.24417132701463534,6.9694320380018375
0.91,0.71,6.512687709635593,0.22044622084513465,6.292241488790458
0.92,0.71,5.805344817771622,0.19650356087045495,5.608841256901167
0.93,0.71,5.09227275146028,0.17236697560535813,4.919905775854922
0.9400000000000001,0.71,4.374175226740789,0.14806028494545637,4.226114941795332
0.9500000000000001,0.71,3.6517609191730807,0.12360747665984824,3.5281534425132324
0.96,0.71,2.9257427644605873,0.09903268271808836,2.826710081742499
0.97,0.71,2.196837254868781,0.07436015547484608,2.1224770993939353
0.98,0.71,1.465763732133789,0.04961424373576081,1.4161494883980283
0.99,0.71,0.7332436775589777,0.02481936872810825,0.7084243088308695
1.0,0.71,0.0,9.676608067361266e-17,9.676608067361266e-17
0.0,0.72,0.0,0.0,0.0
0.01,0.72,0.7150166168561708,0.02420240583533769,0.6908142110208331
0.02,0.72,1.4293275986365068,0.048380926818107774,1.3809466718183991
0.03,0.72,2.142228006641802,0.07251170166720845,2.0697163049745937
0.04,0.72,2.8530142942388603,0.09657091622120746,2.7564433780176527
0.05,0.72,3.5609850011760997,0.12053482694004412,3.4404501742360556
0.06,0.72,4.265441445840105,0.14437978433703696,4.121061661503068
0.07,0.72,4.965688414770051,0.1680822563180718,4.79760615845198
0.08,0.72,5.6610348487494475,0.1916188514049374,5.46941599734451
0.09,0.72,6.3507945247981485,0.21496634181989063,6.1358281829782575
0.1,0.72,7.034286733391589,0.23810168640866855,6.79618504698292
0.11,0.72,7.710836950238899,0.26100205337932614,7.4498348968595725
0.12,0.72,8.379777501956955,0.28364484283445807,8.096132659122496
0.13,0.72,9.040448224983377,0.3060077090745693,8.734440515908808
0.14,0.72,9.69219711707828,0.3280685826505824,9.364128534427698
0.15,0.72,10.334380980771765,0.34980569214371926,9.984575288628045
0.16,0.72,10.966366058122162,0.37119758565126343,10.595168472470899
0.17,0.72,11.587528656158614,0.3922231519569973,11.195305504201617
0.18,0.72,12.197255762390721,0.4128616413654247,11.784394121025297
0.19,0.72,12.794945649777883,0.43309268617921437,12.361852963598668
0.2,0.72,13.380008470561235,0.4528963207996589,12.927112149761575
0.21,0.72,13.951866838372137,0.47225300143030946,13.479613836941827
0.22,0.72,14.509956398042867,0.4911436253643443,14.018812772678523
0.23,0.72,15.053726382556983,0.509549549836633,14.54417683272035
0.24,0.72,15.58264015658993,0.5274526104218956,15.055187546168034
0.25,0.72,16.096175746103274,0.5448351389607973,15.551340607142476
0.26,0.72,16.593826353470057,0.5616799809962879,16.03214637247377
0.27,0.72,17.0751008576229,0.5779705127029813,16.497130344919917
0.28,0.72,17.53952429873119,0.5936906572928623,16.94583364143833
0.29,0.72,17.98663834692905,0.608824900881137,17.37781344604791
0.3,0.72,18.416001754631658,0.6233583077965632,17.792643446835093
0.31,0.72,18.827190791993274,0.6372765353211547,18.189914256672118
0.32,0.72,19.219799665077485,0.6505658478447126,18.56923381723277
0.33,0.72,19.593440916326802,0.6632131304202146,18.930227785906588
0.34,0.72,19.947745806936496,0.6752059017066834,19.272539905229813
0.35000000000000003,0.72,20.282364680755272,0.686532326286764,19.59583235446851
0.36,0.72,20.596967309353722,0.697181226346852,19.89978608300687
0.37,0.72,20.89124321791984,0.7071420927082449,20.184101125211594
0.38,0.72,21.164901991660226,0.7164050951984344,20.44849689646179
0.39,0.72,21.417673562404424,0.7249610923522984,20.692712470052125
0.4,0.72,21.64930847512959,0.732801640433624,20.916506834695966
0.41000000000000003,0.72,21.859578134142488,0.7399190017680559,21.119659132374434
0.42,0.72,22.04827502867585,0.7463061523792464,21.301968876296602
0.43,0.72,22.215212937676398,0.7519567889206722,21.463256148755725
0.44,0.72,22.360227113582635,0.7568653348962766,21.60336177868636
0.45,0.72,22.483174444910706,0.7610269461637978,21.722147498746907
0.46,0.72,22.583933597488183,0.7644375157153519,21.819496081772833
0.47000000000000003,0.72,22.662405134196284,0.7670936777305547,21.89531145646573
0.48,0.72,22.71851161310226,0.7689928108981795,21.949518802204082
0.49,0.72,22.752197663885248,0.770133041003075,21.982064622882174
0.5,0.72,22.76343004248011,0.7705132427757893,21.99291679970432
0.51,0.72,22.75219766388524,0.770133041003075,21.982064622882167
0.52,0.72,22.718511613102255,0.7689928108981795,21.949518802204075
0.53,0.72,22.662405134196288,0.7670936777305547,21.895311456465734
0.54,0.72,22.58393359748818,0.7644375157153519,21.81949608177283
0.55,0.72,22.4831744449107,0.7610269461637977,21.7221474987469
0.56,0.72,22.360227113582635,0.7568653348962766,21.60336177868636
0.5700000000000001,0.72,22.215212937676405,0.7519567889206722,21.463256148755733
0.58,0.72,22.048275028675857,0.7463061523792464,21.30196887629661
0.59,0.72,21.8595781341425,0.7399190017680559,21.119659132374444
0.6,0.72,21.649308475129587,0.7328016404336241,20.916506834695962
0.61,0.72,21.417673562404424,0.7249610923522984,20.692712470052125
0.62,0.72,21.16490199166022,0.7164050951984345,20.448496896461783
0.63,0.72,20.891243217919836,0.707142092708245,20.18410112521159
0.64,0.72,20.59696730935373,0.6971812263468519,19.899786083006877
0.65,0.72,20.282364680755276,0.6865323262867641,19.595832354468513
0.66,0.72,19.947745806936496,0.6752059017066833,19.272539905229813
0.67,0.72,19.59344091632681,0.6632131304202146,18.930227785906595
0.68,0.72,19.219799665077492,0.6505658478447126,18.569233817232778
0.6900000000000001,0.72,18.827190791993278,0.6372765353211546,18.18991425667212
0.7000000000000001,0.72,18.416001754631655,0.6233583077965632,17.79264344683509
0.71,0.72,17.98663834692904,0.6088249008811372,17.377813446047902
0.72,0.72,17.53952429873118,0.5936906572928623,16.94583364143832
0.73,0.72,17.075100857622907,0.5779705127029813,16.497130344919924
0.74,0.72,16.593826353470057,0.5616799809962879,16.03214637247377
0.75,0.72,16.09617574610327,0.5448351389607973,15.551340607142473
0.76,0.72,15.58264015658994,0.5274526104218957,15.055187546168044
0.77,0.72,15.053726382556988,0.509549549836633,14.544176832720355
0.78,0.72,14.509956398042867,0.49114362536434447,14.018812772678523
0.79,0.72,13.951866838372144,0.47225300143030946,13.479613836941834
0.8,0.72,13.380008470561235,0.45289632079965897,12.927112149761575
0.81,0.72,12.794945649777894,0.4330926861792143,12.361852963598679
0.8200000000000001,0.72,12.197255762390732,0.4128616413654247,11.784394121025308
0.8300000000000001,0.72,11.587528656158614,0.39222315195699714,11.195305504201617
0.84,0.72,10.966366058122162,0.37119758565126365,10.595168472470899
0.85,0.72,10.334380980771762,0.34980569214371937,9.984575288628042
0.86,0.72,9.692197117078281,0.3280685826505826,9.3641285344277
0.87,0.72,9.040448224983377,0.3060077090745693,8.734440515908808
0.88,0.72,8.379777501956955,0.28364484283445823,8.096132659122496
0.89,0.72,7.7108369502389085,0.2610020533793261,7.449834896859582
0.9,0.72,7.034286733391593,0.23810168640866863,6.796185046982924
0.91,0.72,6.350794524798149,0.2149663418198905,6.135828182978259
0.92,0.72,5.661034848749447,0.19161885140493742,5.469415997344509
0.93,0.72,4.96568841477005,0.1680822563180716,4.797606158451979
0.9400000000000001,0.72,4.265441445840104,0.14437978433703694,4.1210616615030675
0.9500000000000001,0.72,3.5609850011761,0.1205348269400442,3.440450174236056
0.96,0.72,2.853014294238864,0.09657091622120768,2.7564433780176563
0.97,0.72,2.1422280066418087,0.0725117016672085,2.0697163049746004
0.98,0.72,1.429327598636513,0.04838092681810793,1.3809466718184051
0.99,0.72,0.7150166168561723,0.02420240583533765,0.6908142110208347
1.0,0.72,0.0,9.436065764660177e-17,9.436065764660177e-17
0.0,0.73,0.0,0.0,0.0
0.01,0.73,0.6960839210775307,0.023561558089999483,0.6725223629875312
0.02,0.73,1.391480891364188,0.047099863766785516,1.3443810275974026
0.03,0.73,2.0855046380065936,0.0705916875644692,2.0149129504421244
0.04,0.73,2.7774702433573117,0.09401384588916449,2.6834563974681473
0.05,0.73,3.466694820905883,0.11734322389839631,3.349351597007487
0.06,0.73,4.152498189205358,0.14055679831265952,4.011941390892698
0.07,0.73,4.83420354312927,0.1636316601366161,4.670571882992654
0.08,0.73,5.511138121796579,0.18654503726750754,5.324593084529071
0.09,0.73,6.182633872505442,0.20927431696847124,5.9733595555369705
0.1,0.73,6.848028110020579,0.2317970681845815,6.616231041835997
0.11,0.73,7.506664170563578,0.25409106367959283,7.252573106883985
0.12,0.73,8.157892059860774,0.2761343019715382,7.881757757889236
0.13,0.73,8.801069094609133,0.29790502904553606,8.503164065563597
0.14,0.73,9.43556053672707,0.31938175982237604,9.116178776904695
0.15,0.73,10.06074021976428,0.3405432993616983,9.720196920402582
0.16,0.73,10.675991166852475,0.36136876377884153,10.314622403073633
0.17,0.73,11.280706199587012,0.3818376008547145,10.898868598732298
0.18,0.73,11.874288537238716,0.40192961031835617,11.472358926920359
0.19,0.73,12.456152385704407,0.42162496378216346,12.034527421922244
0.2,0.73,13.025723515614912,0.44090422431011655,12.584819291304795
0.21,0.73,13.582439829030164,0.45974836559968757,13.122691463430478
0.22,0.73,14.125751914161977,0.4781387907585047,13.647613123403472
0.23,0.73,14.655123587577226,0.49605735065723894,14.159066236919987
0.24,0.73,15.170032423346042,0.5134863618406041,14.656546061505438
0.25,0.73,15.66997026861322,0.5304086239787925,15.139561644634428
0.26,0.73,16.15444374508374,0.546807436842123,15.607636308241617
0.27,0.73,16.622974735927478,0.5626666167821522,16.060308119145326
0.28,0.73,17.075100857622914,0.5779705127029813,16.49713034491993
0.29,0.73,17.51037591627378,0.5927040215069981,16.917671894766784
0.3,0.73,17.928370347948587,0.6068526029998114,17.321517744948775
0.31,0.73,18.32867164260834,0.6204022942396663,17.708269348368674
0.32,0.73,18.710884751204198,0.6333397233171836,18.077545027887012
0.33,0.73,19.07463247554311,0.6456521225518181,18.42898035299129
0.34,0.73,19.41955584053696,0.6573273410920195,18.76222849944494
0.35000000000000003,0.73,19.745314448467553,0.6683538569066545,19.076960591560898
0.36,0.73,20.051586814918256,0.6787207881558619,19.372866026762395
0.37,0.73,20.33807068604004,0.6884179039301132,19.64965278210993
0.38,0.73,20.604483336839728,0.6974356343468862,19.907047702492843
0.39,0.73,20.850561850195376,0.7057650799949834,20.144796770200394
0.4,0.73,21.076063376323724,0.7133980207171763,20.36266535560655
0.41000000000000003,0.73,21.28076537244357,0.7203269237225082,20.560438448721065
0.42,0.73,21.464465822398786,0.7265449510202493,20.737920871378538
0.43,0.73,21.62698343602366,0.7320459661681683,20.894937469855492
0.44,0.73,21.768157828054534,0.73682454032846,21.031333287726074
0.45,0.73,21.887849676410653,0.7408759576253525,21.1469737187853
0.46,0.73,21.98594085968827,0.7441962197991069,21.241744639889163
0.47000000000000003,0.73,22.06233457373217,0.7467820501518181,21.31555252358035
0.48,0.73,22.116955427169746,0.748630896781119,21.368324530388627
0.49,0.73,22.149749515813077,0.7497409350986005,21.400008580714477
0.5,0.73,22.16068447585599,0.7501110696304596,21.41057340622553
0.51,0.73,22.149749515813063,0.7497409350986005,21.400008580714463
0.52,0.73,22.11695542716974,0.748630896781119,21.36832453038862
0.53,0.73,22.062334573732183,0.7467820501518181,21.315552523580365
0.54,0.73,21.985940859688256,0.7441962197991069,21.24174463988915
0.55,0.73,21.887849676410646,0.7408759576253524,21.146973718785294
0.56,0.73,21.768157828054523,0.73682454032846,21.031333287726063
0.5700000000000001,0.73,21.62698343602365,0.7320459661681684,20.89493746985548
0.58,0.73,21.464465822398793,0.7265449510202493,20.737920871378545
0.59,0.73,21.28076537244359,0.7203269237225082,20.560438448721083
0.6,0.73,21.07606337632371,0.7133980207171763,20.362665355606534
0.61,0.73,20.850561850195373,0.7057650799949834,20.14479677020039
0.62,0.73,20.604483336839735,0.6974356343468863,19.90704770249285
0.63,0.73,20.338070686040027,0.6884179039301133,19.649652782109914
0.64,0.73,20.051586814918267,0.6787207881558618,19.372866026762406
0.65,0.73,19.745314448467568,0.6683538569066546,19.076960591560912
0.66,0.73,19.419555840536965,0.6573273410920194,18.762228499444944
0.67,0.73,19.074632475543112,0.6456521225518181,18.428980352991292
0.68,0.73,18.710884751204212,0.6333397233171835,18.077545027887027
0.6900000000000001,0.73,18.328671642608356,0.6204022942396663,17.708269348368688
0.7000000000000001,0.73,17.928370347948587,0.6068526029998114,17.321517744948775
0.71,0.73,17.510375916273766,0.5927040215069983,16.91767189476677
0.72,0.73,17.0751008576229,0.5779705127029813,16.497130344919917
0.73,0.73,16.622974735927468,0.5626666167821522,16.060308119145315
0.74,0.73,16.15444374508373,0.546807436842123,15.607636308241606
0.75,0.73,15.669970268613227,0.5304086239787925,15.139561644634435
0.76,0.73,15.170032423346049,0.5134863618406044,14.656546061505445
0.77,0.73,14.65512358757724,0.49605735065723894,14.159066236920001
0.78,0.73,14.125751914161999,0.47813879075850485,13.647613123403493
0.79,0.73,13.58243982903016,0.45974836559968757,13.122691463430472
0.8,0.73,13.025723515614906,0.44090422431011667,12.58481929130479
0.81,0.73,12.456152385704408,0.42162496378216335,12.034527421922245
0.8200000000000001,0.73,11.874288537238732,0.40192961031835617,11.472358926920375
0.8300000000000001,0.73,11.28070619958701,0.38183760085471435,10.898868598732296
0.84,0.73,10.675991166852471,0.36136876377884175,10.31462240307363
0.85,0.73,10.060740219764284,0.34054329936169836,9.720196920402586
0.86,0.73,9.435560536727074,0.31938175982237615,9.116178776904698
0.87,0.73,8.80106909460914,0.29790502904553606,8.503164065563604
0.88,0.73,8.157892059860778,0.2761343019715384,7.88175775788924
0.89,0.73,7.506664170563581,0.2540910636795928,7.252573106883988
0.9,0.73,6.848028110020586,0.2317970681845816,6.616231041836004
0.91,0.73,6.182633872505444,0.20927431696847112,5.973359555536973
0.92,0.73,5.511138121796578,0.18654503726750757,5.32459308452907
0.93,0.73,4.83420354312927,0.1636316601366159,4.670571882992654
0.9400000000000001,0.73,4.152498189205358,0.1405567983126595,4.011941390892698
0.9500000000000001,0.73,3.4666948209058837,0.1173432238983964,3.3493515970074874
0.96,0.73,2.7774702433573157,0.0940138458891647,2.683456397468151
0.97,0.73,2.0855046380066002,0.07059168756446922,2.014912950442131
0.98,0.73,1.3914808913641938,0.047099863766785675,1.3443810275974082
0.99,0.73,0.6960839210775323,0.02356155808999944,0.6725223629875328
1.0,0.73,0.0,9.186211204279397e-17,9.186211204279397e-17
0.0,0.74,0.0,0.0,0.0
0.01,0.74,0.6764642745080172,0.02289745793144782,0.6535668165765693
0.02,0.74,1.3522609604476166,0.0457723188363609,1.3064886416112558
0.03,0.74,2.026723128079699,0.06860200798874151,1.9581211200909574
0.04,0.74,2.699185164673616,0.09136399524165804,2.607821169431958
0.05,0.74,3.3689834313865736,0.11403581726177987,3.2549476141247937
0.06,0.74,4.035456918195052,0.13659509969797537,3.898861818497077
0.07,0.74,4.69794789623189,0.15901957926209526,4.538928316969795
0.08,0.74,5.3558025668852665,0.18128712570014988,5.174515441185116
0.09,0.74,6.008371707019008,0.20337576363219842,5.8049959433868095
0.1,0.74,6.655011309677431,0.22526369423939543,6.4297476154380355
0.11,0.74,7.295083219642454,0.24692931677679358,7.048153902865661
0.12,0.74,7.9279557632157625,0.2683512498906707,7.659604513325092
0.13,0.74,8.553004371604477,0.28950835271934483,8.263496018885132
0.14,0.74,9.169612197295145,0.310379745756652,8.859232451538492
0.15,0.74,9.777170722807783,0.33094483145749803,9.446225891350286
0.16,0.74,10.375080361229134,0.3511833145651494,10.023897046663985
0.17,0.74,10.962751047932587,0.3710752221402002,10.591675825792386
0.18,0.74,11.539602822900694,0.39060092327145324,11.14900189962924
0.19,0.74,12.105066403075728,0.4097411484492582,11.69532525462647
0.2,0.74,12.658583744173335,0.4284770085821922,12.230106735591143
0.21,0.74,13.199608591404761,0.44679001363831156,12.75281857776645
0.22,0.74,13.727607018564523,0.46466209089258215,13.26294492767194
0.23,0.74,14.242057954951052,0.48207560276247574,13.759982352188576
0.24,0.74,14.742453699600533,0.49901336421413567,14.243440335386397
0.25,0.74,15.228300422326512,0.51545865972193,14.712841762604583
0.26,0.74,15.699118651070645,0.5313952597646566,15.167723391305989
0.27,0.74,16.154443745083732,0.546807436842123,15.60763630824161
0.28,0.74,16.593826353470046,0.5616799809962879,16.032146372473758
0.29,0.74,17.01683285864243,0.5759982148216554,16.440834643820775
0.3,0.74,17.423045804250485,0.5897480079501012,16.833297796300386
0.31,0.74,17.81206430715952,0.60291579099584,17.20914851616368
0.32,0.74,18.18350445307399,0.6154885689467716,17.568015884127217
0.33,0.74,18.53699967541436,0.6274539339889883,17.909545741425372
0.34,0.74,18.872201117074198,0.6388000777517893,18.23340103932241
0.35000000000000003,0.74,19.18877797469991,0.6495158029611171,18.539262171738795
0.36,0.74,19.486417825153882,0.6595905344899158,18.826827290663967
0.37,0.74,19.764826933838147,0.6690143297945029,19.095812604043644
0.38,0.74,20.02373054457519,0.6777778887266619,19.345952655848528
0.39,0.74,20.26287315075902,0.6858725627117639,19.577000588047255
0.4,0.74,20.482018747509382,0.6932903632838673,19.788728384225514
0.41000000000000003,0.74,20.680951064580015,0.7000239699693696,19.980927094610646
0.42,0.74,20.859473779791394,0.70606673751143,20.153407042279962
0.43,0.74,21.0174107127769,0.711412702428037,20.305998010348862
0.44,0.74,21.154605998851654,0.716056588897244,20.43854940995441
0.45,0.74,21.27092424283208,0.7199938139637692,20.550930428868313
0.46,0.74,21.366250652654657,0.7232204920618185,20.643030160592836
0.47000000000000003,0.74,21.440491152661746,0.725733438849671,20.714757713812077
0.48,0.74,21.49357247644301,0.7275301743522389,20.76604230209077
0.49,0.74,21.525442239140474,0.7286089254085035,20.79683331373197
0.5,0.74,21.53606898914606,0.7289686274214114,20.807100361724647
0.51,0.74,21.52544223914043,0.7286089254085035,20.796833313731923
0.52,0.74,21.49357247644299,0.7275301743522389,20.76604230209075
0.53,0.74,21.440491152661743,0.725733438849671,20.714757713812073
0.54,0.74,21.366250652654642,0.7232204920618185,20.643030160592822
0.55,0.74,21.270924242832077,0.719993813963769,20.55093042886831
0.56,0.74,21.154605998851668,0.716056588897244,20.438549409954422
0.5700000000000001,0.74,21.017410712776915,0.7114127024280371,20.305998010348876
0.58,0.74,20.85947377979138,0.7060667375114301,20.153407042279948
0.59,0.74,20.680951064579993,0.7000239699693696,19.980927094610625
0.6,0.74,20.482018747509347,0.6932903632838674,19.78872838422548
0.61,0.74,20.262873150759017,0.6858725627117639,19.57700058804725
0.62,0.74,20.023730544575194,0.677777888726662,19.34595265584853
0.63,0.74,19.764826933838165,0.669014329794503,19.09581260404366
0.64,0.74,19.486417825153897,0.6595905344899157,18.82682729066398
0.65,0.74,19.18877797469995,0.6495158029611172,18.539262171738834
0.66,0.74,18.87220111707421,0.6388000777517892,18.23340103932242
0.67,0.74,18.536999675414343,0.6274539339889883,17.909545741425354
0.68,0.74,18.183504453073986,0.6154885689467716,17.568015884127213
0.6900000000000001,0.74,17.812064307159538,0.60291579099584,17.209148516163697
0.7000000000000001,0.74,17.423045804250474,0.5897480079501012,16.83329779630037
0.71,0.74,17.01683285864242,0.5759982148216555,16.440834643820764
0.72,0.74,16.59382635347006,0.5616799809962879,16.032146372473772
0.73,0.74,16.15444374508373,0.546807436842123,15.607636308241606
0.74,0.74,15.699118651070629,0.5313952597646565,15.167723391305973
0.75,0.74,15.228300422326495,0.51545865972193,14.712841762604565
0.76,0.74,14.742453699600535,0.49901336421413583,14.2434403353864
0.77,0.74,14.242057954951047,0.48207560276247574,13.75998235218857
0.78,0.74,13.72760701856452,0.46466209089258226,13.262944927671937
0.79,0.74,13.199608591404763,0.44679001363831156,12.752818577766451
0.8,0.74,12.65858374417333,0.42847700858219223,12.230106735591137
0.81,0.74,12.10506640307574,0.40974114844925813,11.695325254626482
0.8200000000000001,0.74,11.539602822900699,0.39060092327145324,11.149001899629246
0.8300000000000001,0.74,10.962751047932585,0.37107522214020006,10.591675825792384
0.84,0.74,10.37508036122914,0.3511833145651496,10.02389704666399
0.85,0.74,9.777170722807782,0.33094483145749815,9.446225891350283
0.86,0.74,9.16961219729515,0.3103797457566521,8.859232451538498
0.87,0.74,8.553004371604478,0.28950835271934483,8.263496018885133
0.88,0.74,7.927955763215768,0.2683512498906709,7.659604513325097
0.89,0.74,7.295083219642464,0.24692931677679356,7.04815390286567
0.9,0.74,6.6550113096774375,0.22526369423939552,6.429747615438042
0.91,0.74,6.008371707019013,0.2033757636321983,5.804995943386814
0.92,0.74,5.355802566885271,0.1812871257001499,5.174515441185121
0.93,0.74,4.69794789623189,0.15901957926209506,4.538928316969795
0.9400000000000001,0.74,4.035456918195052,0.13659509969797534,3.898861818497077
0.9500000000000001,0.74,3.3689834313865745,0.11403581726177996,3.2549476141247946
0.96,0.74,2.6991851646736182,0.09136399524165825,2.60782116943196
0.97,0.74,2.0267231280797056,0.06860200798874154,1.958121120090964
0.98,0.74,1.3522609604476223,0.04577231883636105,1.3064886416112613
0.99,0.74,0.6764642745080187,0.02289745793144778,0.6535668165765709
1.0,0.74,0.0,8.92729096250471e-17,8.92729096250471e-17
0.0,0.75,0.0,0.0,0.0
0.01,0.75,0.6561770393700862,0.022210760746361424,0.6339662786237248
0.02,0.75,1.3117065112235282,0.044399602153403835,1.2673069090701243
0.03,0.75,1.9659414871146397,0.06654462651354975,1.8993968606010898
0.04,0.75,2.61823631610896,0.08862397936135695,2.529612336747603
0.05,0.75,3.267947261962784,0.11061587104123716,3.157331390921547
0.06,0.75,3.9144331384131035,0.1324985982112156,3.781934540201888
0.07,0.75,4.55705594195105,0.15425056526150924,4.402805376689541
0.08,0.75,5.195181481454322,0.1758503056267862,5.019331175827535
0.09,0.75,5.828180004057258,0.19727650297107419,5.630903501086184
0.1,0.75,6.455426816640886,0.21850801222441052,6.236918804416475
0.11,0.75,7.076302902329617,0.23952388045047346,6.836779021879144
0.12,0.75,7.690195531386154,0.26030336752460026,7.429892163861553
0.13,0.75,8.296498865901771,0.28082596660178677,8.015672899299984
0.14,0.75,8.89461455768519,0.3010714243544671,8.593543133330723
0.15,0.75,9.48395233876,0.32101976096010304,9.162932577799896
0.16,0.75,10.063930603887895,0.34065128981885695,9.723279314069039
0.17,0.75,10.633976984542823,0.3599466369818882,10.274030347560934
0.18,0.75,11.193528913769597,0.37888676027110246,10.814642153498495
0.19,0.75,11.742034181369617,0.39745296807148206,11.344581213298135
0.2,0.75,12.27895147886559,0.41562693777745346,11.863324541088136
0.21,0.75,12.803750933707699,0.43339073387508675,12.370360199832612
0.22,0.75,13.31591463219382,0.45072682564228284,12.865187806551537
0.23,0.75,13.814937130587824,0.4676181044494791,13.347319026138345
0.24,0.75,14.300325953931514,0.4840479006438016,13.816278053287713
0.25,0.75,14.771602082057939,0.5000000000000001,14.271602082057939
0.26,0.75,15.228300422326518,0.51545865972193,14.712841762604588
0.27,0.75,15.66997026861324,0.5304086239787925,15.139561644634448
0.28,0.75,16.096175746103274,0.5448351389607973,15.551340607142476
0.29,0.75,16.50649624144676,0.558723967439391,15.94777227400737
0.3,0.75,16.90052681785338,0.5720614028176844,16.328465415035694
0.31,0.75,17.27787861471611,0.5848342826572067,16.693044332058903
0.32,0.75,17.63817923136968,0.597030001667645,17.041149229702036
0.33,0.75,17.98107309460507,0.608636524146743,17.372436570458326
0.34,0.75,18.306221809577348,0.6196423958580862,17.68657941371926
0.35000000000000003,0.75,18.61330449376051,0.6300367553350504,17.983267738425457
0.36,0.75,18.90201809361983,0.6398093445997585,18.262208749020072
0.37,0.75,19.172077683689047,0.6489505192864647,18.52312716440258
0.38,0.75,19.423216747757444,0.6574512581593809,18.765765489598063
0.39,0.75,19.655187441889186,0.6653031720155461,18.98988426987364
0.4,0.75,19.86776083901532,0.6724985119639574,19.195262327051363
0.41000000000000003,0.75,20.06072715485718,0.6790301770727895,19.38169697778439
0.42,0.75,20.233895954958143,0.6848917213771575,19.549004233580987
0.43,0.75,20.3870963426194,0.6900773602405058,19.697018982378896
0.44,0.75,20.52017712755448,0.6945819760633463,19.825595151491132
0.45,0.75,20.633006975095675,0.6984011233337104,19.934605851761965
0.46,0.75,20.725474535805567,0.7015310330143335,20.023943502791234
0.47000000000000003,0.75,20.797488555365494,0.7039686162622395,20.093519939103253
0.48,0.75,20.84897796463247,0.7057114674770557,20.143266497155416
0.49,0.75,20.879891949775985,0.7067578666750501,20.173134083100933
0.5,0.75,20.89020000242497,0.7071067811865476,20.183093221238423
0.51,0.75,20.87989194977597,0.7067578666750501,20.17313408310092
0.52,0.75,20.848977964632468,0.7057114674770557,20.143266497155413
0.53,0.75,20.797488555365483,0.7039686162622395,20.093519939103242
0.54,0.75,20.72547453580556,0.7015310330143334,20.023943502791226
0.55,0.75,20.63300697509567,0.6984011233337103,19.93460585176196
0.56,0.75,20.52017712755448,0.6945819760633463,19.825595151491132
0.5700000000000001,0.75,20.387096342619408,0.6900773602405059,19.697018982378903
0.58,0.75,20.233895954958136,0.6848917213771576,19.549004233580977
0.59,0.75,20.060727154857165,0.6790301770727895,19.381696977784376
0.6,0.75,19.867760839015315,0.6724985119639574,19.195262327051356
0.61,0.75,19.655187441889186,0.6653031720155461,18.98988426987364
0.62,0.75,19.423216747757447,0.657451258159381,18.765765489598067
0.63,0.75,19.17207768368905,0.6489505192864649,18.523127164402585
0.64,0.75,18.902018093619844,0.6398093445997585,18.262208749020086
0.65,0.75,18.613304493760527,0.6300367553350505,17.983267738425475
0.66,0.75,18.30622180957736,0.6196423958580861,17.686579413719272
0.67,0.75,17.981073094605076,0.608636524146743,17.372436570458333
0.68,0.75,17.638179231369683,0.597030001667645,17.04114922970204
0.6900000000000001,0.75,17.277878614716116,0.5848342826572066,16.69304433205891
0.7000000000000001,0.75,16.90052681785338,0.5720614028176844,16.328465415035694
0.71,0.75,16.506496241446758,0.5587239674393912,15.947772274007367
0.72,0.75,16.096175746103274,0.5448351389607973,15.551340607142476
0.73,0.75,15.66997026861323,0.5304086239787925,15.139561644634439
0.74,0.75,15.22830042232651,0.51545865972193,14.712841762604581
0.75,0.75,14.77160208205794,0.5000000000000001,14.27160208205794
0.76,0.75,14.30032595393151,0.48404790064380177,13.816278053287709
0.77,0.75,13.814937130587829,0.4676181044494791,13.34731902613835
0.78,0.75,13.31591463219382,0.450726825642283,12.865187806551537
0.79,0.75,12.803750933707699,0.43339073387508675,12.370360199832612
0.8,0.75,12.27895147886559,0.4156269377774535,11.863324541088136
0.81,0.75,11.742034181369615,0.39745296807148195,11.344581213298133
0.8200000000000001,0.75,11.193528913769597,0.37888676027110246,10.814642153498495
0.8300000000000001,0.75,10.63397698454282,0.35994663698188806,10.274030347560931
0.84,0.75,10.063930603887899,0.3406512898188572,9.723279314069043
0.85,0.75,9.483952338760002,0.32101976096010315,9.162932577799898
0.86,0.75,8.894614557685193,0.3010714243544672,8.593543133330726
0.87,0.75,8.296498865901773,0.28082596660178677,8.015672899299986
0.88,0.75,7.6901955313861645,0.2603033675246004,7.429892163861564
0.89,0.75,7.07630290232963,0.2395238804504734,6.836779021879156
0.9,0.75,6.455426816640891,0.2185080122244106,6.23691880441648
0.91,0.75,5.828180004057262,0.19727650297107407,5.630903501086188
0.92,0.75,5.195181481454324,0.17585030562678622,5.019331175827538
0.93,0.75,4.557055941951051,0.15425056526150907,4.402805376689542
