X,Y,u_数值解,u_解析解,abs_误差
0.46,0.8300000000000001,-7.485867057155042,0.5050274721438783,7.99089452929892
0.47000000000000003,0.8300000000000001,-7.511877915227959,0.5067822719287727,8.018660187156732
0.48,0.8300000000000001,-7.530475456717969,0.5080369387958384,8.038512395513807
0.49,0.8300000000000001,-7.541641328098694,0.5087902345403558,8.05043156263905
0.5,0.8300000000000001,-7.545364510003788,0.5090414157503711,8.054405925754159
0.51,0.8300000000000001,-7.541641328101287,0.5087902345403558,8.050431562641643
0.52,0.8300000000000001,-7.530475456720725,0.5080369387958384,8.038512395516564
0.53,0.8300000000000001,-7.511877915228252,0.5067822719287727,8.018660187157025
0.54,0.8300000000000001,-7.4858670571525945,0.5050274721438783,7.990894529296472
0.55,0.8300000000000001,-7.4524685520715614,0.5027742712166836,7.955242823288245
0.56,0.8300000000000001,-7.411715360278251,0.5000248927844714,7.911740253062722
0.5700000000000001,0.8300000000000001,-7.363647700252267,0.49678205015181787,7.860429750404085
0.58,0.8300000000000001,-7.308313008969609,0.4930489436128882,7.801361952582497
0.59,0.8300000000000001,-7.245765895089333,0.488829257293133,7.734595152382466
0.6,0.8300000000000001,-7.1760680850619885,0.4841271555135009,7.660195240575489
0.61,0.8300000000000001,-7.099288362212475,0.4789472786807567,7.578235640893231
0.62,0.8300000000000001,-7.015502498858218,0.47329473870796046,7.488797237566179
0.63,0.8300000000000001,-6.924793181530023,0.4671751139696257,7.391968295499649
0.64,0.8300000000000001,-6.827249929371392,0.46059444379653786,7.28784437316793
0.65,0.8300000000000001,-6.722969005794267,0.45355922251566405,7.176528228309931
0.66,0.8300000000000001,-6.612053323481706,0.44607639304103575,7.058129716522742
0.67,0.8300000000000001,-6.494612342822687,0.4381533400219316,6.932765682844618
0.68,0.8300000000000001,-6.370761963887449,0.4297978825551195,6.800559846442568
0.6900000000000001,0.8300000000000001,-6.240624412046623,0.42101826646835283,6.661642678514976
0.7000000000000001,0.8300000000000001,-6.104328117350114,0.41182315618273324,6.516151273532848
0.71,0.8300000000000001,-5.962007587784058,0.4022216261619735,6.3642292139460315
0.72,0.8300000000000001,-5.813803276529046,0.39222315195699714,6.206026428486043
0.73,0.8300000000000001,-5.659861443349396,0.38183760085471435,6.04169904420411
0.74,0.8300000000000001,-5.500334010250606,0.37107522214020006,5.871409232390806
0.75,0.8300000000000001,-5.335378411548838,0.35994663698188806,5.6953250485307265
0.76,0.8300000000000001,-5.16515743850308,0.348462827949759,5.513620266452839
0.77,0.8300000000000001,-4.989839078660922,0.33663512817687047,5.326474206837792
0.78,0.8300000000000001,-4.809596350076938,0.3244752101749231,5.134071560251861
0.79,0.8300000000000001,-4.624607130564635,0.31199507431489976,4.936602204879534
0.8,0.8300000000000001,-4.435053982151052,0.29920703698414963,4.734261019135202
0.81,0.8300000000000001,-4.241123970908891,0.2861237184315993,4.5272476893404905
0.8200000000000001,0.8300000000000001,-4.04300848234483,0.2727580303130923,4.315766512657922
0.8300000000000001,0.8300000000000001,-3.840903032526347,0.25912316294914217,4.100026195475489
0.84,0.8300000000000001,-3.635007075131873,0.2452325723076802,3.880239647439553
0.85,0.8300000000000001,-3.4255238046140093,0.23109996672463742,3.656623771338647
0.86,0.8300000000000001,-3.212659955670108,0.21673929337547473,3.4293992490455825
0.87,0.8300000000000001,-2.9966255992194757,0.2021647245110023,3.198790323730478
0.88,0.8300000000000001,-2.7776339350890553,0.18739064347108064,2.965024578560136
0.89,0.8300000000000001,-2.555901081611781,0.17243163048999938,2.72833271210178
0.9,0.8300000000000001,-2.331645862344356,0.15730244830754775,2.4889483106519035
0.91,0.8300000000000001,-2.1050895901144013,0.1420180275999711,2.2471076177143723
0.92,0.8300000000000001,-1.8764558486105758,0.12659345224519775,2.0030493008557735
0.93,0.8300000000000001,-1.645970271732018,0.11104394443687086,1.7570142161688889
0.9400000000000001,0.8300000000000001,-1.4138603209152483,0.0953848496618829,1.5092451705771313
0.9500000000000001,0.8300000000000001,-1.1803550606580255,0.07963162155623112,1.2599866822142567
0.96,0.8300000000000001,-0.9456849324608791,0.06379980665414552,1.0094847391150246
0.97,0.8300000000000001,-0.7100815274090956,0.04790502904553605,0.7579865564546316
0.98,0.8300000000000001,-0.47377735761965484,0.03196297495690311,0.5057403325765579
0.99,0.8300000000000001,-0.23700562677921597,0.01598937727092422,0.2529950040501402
1.0,0.8300000000000001,0.0,6.23395940432129e-17,6.23395940432129e-17
0.0,0.84,0.0,0.0,0.0
0.01,0.84,-0.22430067171675927,0.015132248592212122,0.2394329203089714
0.02,0.84,-0.4483799857503405,0.030249563482002244,0.47862954923234274
0.03,0.84,-0.6720168028712529,0.04533702570470968,0.7173538285759625
0.04,0.84,-0.8949904205413416,0.06037974575665204,0.9553701662979937
0.05,0.84,-1.1170807907201155,0.0753628782892676,1.1924436690093831
0.06,0.84,-1.3380687370253286,0.09027163675968222,1.4283403737850109
0.07,0.84,-1.5577361710338353,0.10509130802324185,1.6628274790570772
0.08,0.84,-1.7758663075089929,0.11980726685360989,1.8956735743626028
0.09,0.84,-1.992243878341649,0.13440499037610004,2.126648868717749
0.1,0.84,-2.20665534499338,0.14887007240000008,2.3555254173933804
0.11,0.84,-2.4188891092328055,0.16318823763574303,2.5820773468685485
0.12,0.84,-2.628735721957424,0.17734535578289415,2.806081077740318
0.13,0.84,-2.8359880898951,0.1913274554750519,3.027315545370152
0.14,0.84,-3.0404416799805167,0.20512073806789938,3.245562418048416
0.15,0.84,-3.2418947212046456,0.21871159125680062,3.4606063124614463
0.16,0.84,-3.440148403737931,0.23208660251050187,3.6722350062484326
0.17,0.84,-3.6350070751312025,0.2452325723076803,3.880239647438883
0.18,0.84,-3.8262784334011433,0.25813652716327834,4.0844149605644215
0.19,0.84,-4.0137737168094665,0.2707857324317668,4.284559449241233
0.2,0.84,-4.197307890148144,0.2831677048747028,4.480475595022847
0.21,0.84,-4.37669982734657,0.2952702249801787,4.671970052326749
0.22,0.84,-4.551772490220808,0.3070813490220055,4.858853839242813
0.23,0.84,-4.722353103188958,0.3185894208467282,5.040942524035686
0.24,0.84,-4.88827332378021,0.32978308337684203,5.218056407157052
0.25,0.84,-5.049369408768993,0.3406512898188572,5.3900206985878505
0.26,0.84,-5.2054823757694635,0.3511833145651496,5.556665690334613
0.27,0.84,-5.356458160131389,0.36136876377884175,5.717826923910231
0.28,0.84,-5.502147766982828,0.37119758565126365,5.873345352634092
0.29,0.84,-5.642407418270426,0.38066008032187537,6.023067498592301
0.3,0.84,-5.77709869465163,0.38974690945085794,6.166845604102488
0.31,0.84,-5.906088672098288,0.39844910543492706,6.3045377775332145
0.32,0.84,-6.029250053076251,0.4067580802572754,6.436008133333527
0.33,0.84,-6.146461292172388,0.41466563396290795,6.561126926135296
0.34,0.84,-6.257606716044687,0.42216396275100787,6.679770678795695
0.35000000000000003,0.84,-6.362576637578232,0.42924566667634534,6.791822304254577
0.36,0.84,-6.461267464133568,0.43590375695213074,6.897171221085699
0.37,0.84,-6.553581799780177,0.44213166284710265,6.995713462627279
0.38,0.84,-6.639428541414166,0.44792323817004703,7.087351779584212
0.39,0.84,-6.718722968665806,0.4532727673353455,7.1719957360011515
0.4,0.84,-6.791386827508381,0.45817497100356835,7.24956179851195
0.41000000000000003,0.84,-6.857348407485875,0.4626250112915454,7.319973418777421
0.42,0.84,-6.916542612482674,0.466618496546772,7.383161109029446
0.43,0.84,-6.968911024965443,0.47015148568144083,7.439062510646885
0.44,0.84,-7.014401963633872,0.4732204920618189,7.487622455695691
0.45,0.84,-7.052970534423402,0.47582248694913426,7.528793021372536
0.46,0.84,-7.084578674810715,0.4779549024885759,7.562533577299291
0.47000000000000003,0.84,-7.109195191377047,0.47961563424345593,7.588810825620503
0.48,0.84,-7.12679579059282,0.48080304327203494,7.607598833864855
0.49,0.84,-7.137363102791998,0.48151595774495937,7.618879060536957
0.5,0.84,-7.140886699313489,0.4817536741017156,7.622640373415204
0.51,0.84,-7.1373631027926665,0.48151595774495937,7.618879060537626
0.52,0.84,-7.126795790593753,0.48080304327203494,7.607598833865787
0.53,0.84,-7.109195191377609,0.47961563424345593,7.5888108256210645
0.54,0.84,-7.084578674810698,0.47795490248857586,7.5625335772992734
0.55,0.84,-7.052970534423128,0.4758224869491342,7.5287930213722625
0.56,0.84,-7.01440196363367,0.4732204920618189,7.487622455695489
0.5700000000000001,0.84,-6.9689110249653865,0.4701514856814409,7.439062510646828
0.58,0.84,-6.916542612482438,0.46661849654677207,7.38316110902921
0.59,0.84,-6.857348407485279,0.4626250112915454,7.319973418776825
0.6,0.84,-6.791386827507594,0.4581749710035684,7.249561798511163
0.61,0.84,-6.718722968665261,0.4532727673353455,7.171995736000607
0.62,0.84,-6.639428541414241,0.4479232381700471,7.087351779584289
0.63,0.84,-6.553581799780879,0.4421316628471027,6.9957134626279815
0.64,0.84,-6.461267464134402,0.4359037569521307,6.897171221086533
0.65,0.84,-6.362576637578664,0.4292456666763454,6.791822304255009
0.66,0.84,-6.257606716044516,0.42216396275100776,6.679770678795524
0.67,0.84,-6.14646129217189,0.41466563396290795,6.561126926134798
0.68,0.84,-6.029250053075719,0.40675808025727533,6.436008133332995
0.6900000000000001,0.84,-5.9060886720978125,0.398449105434927,6.304537777532739
0.7000000000000001,0.84,-5.777098694651233,0.38974690945085794,6.166845604102091
0.71,0.84,-5.642407418270142,0.3806600803218755,6.023067498592017
0.72,0.84,-5.5021477669828895,0.37119758565126365,5.8733453526341535
0.73,0.84,-5.3564581601320125,0.36136876377884175,5.717826923910854
0.74,0.84,-5.205482375770491,0.3511833145651496,5.556665690335641
0.75,0.84,-5.049369408769875,0.3406512898188572,5.3900206985887325
0.76,0.84,-4.888273323780431,0.32978308337684215,5.218056407157273
0.77,0.84,-4.722353103188441,0.3185894208467282,5.040942524035169
0.78,0.84,-4.551772490219974,0.3070813490220056,4.858853839241979
0.79,0.84,-4.376699827345934,0.2952702249801787,4.671970052326113
0.8,0.84,-4.197307890147983,0.28316770487470283,4.480475595022686
0.81,0.84,-4.013773716809751,0.27078573243176673,4.2845594492415175
0.8200000000000001,0.84,-3.826278433401674,0.25813652716327834,4.084414960564953
0.8300000000000001,0.84,-3.6350070751319112,0.2452325723076802,3.8802396474395913
0.84,0.84,-3.4401484037388093,0.232086602510502,3.6722350062493114
0.85,0.84,-3.241894721205532,0.21871159125680065,3.4606063124623327
0.86,0.84,-3.040441679981001,0.20512073806789946,3.2455624180489004
0.87,0.84,-2.8359880898948298,0.1913274554750519,3.0273155453698815
0.88,0.84,-2.6287357219565015,0.17734535578289426,2.8060810777393956
0.89,0.84,-2.4188891092318285,0.163188237635743,2.5820773468675715
0.9,0.84,-2.206655344993086,0.14887007240000014,2.3555254173930864
0.91,0.84,-1.9922438783423435,0.13440499037609996,2.1266488687184433
0.92,0.84,-1.7758663075103438,0.1198072668536099,1.8956735743639537
0.93,0.84,-1.5577361710351438,0.10509130802324172,1.6628274790583855
0.9400000000000001,0.84,-1.3380687370260285,0.09027163675968221,1.4283403737857108
0.9500000000000001,0.84,-1.117080790720058,0.07536287828926766,1.1924436690093256
0.96,0.84,-0.8949904205407497,0.06037974575665217,0.9553701662974019
0.97,0.84,-0.6720168028704835,0.0453370257047097,0.7173538285751931
0.98,0.84,-0.4483799857496935,0.030249563482002344,0.47862954923169587
0.99,0.84,-0.22430067171640514,0.015132248592212095,0.23943292030861724
1.0,0.84,0.0,5.899780949661432e-17,5.899780949661432e-17
0.0,0.85,0.0,0.0,0.0
0.01,0.85,-0.2113743589688053,0.014260186211077972,0.22563454517988327
0.02,0.85,-0.4225401169655706,0.028506299340018755,0.45104641630558934
0.03,0.85,-0.6332888788814826,0.042724280193118164,0.6760131590746007
0.04,0.85,-0.8434126611317274,0.05690009733983184,0.9003127584715592
0.05,0.85,-1.052704096910925,0.07101976096010308,1.123723857871028
0.06,0.85,-1.2609566408400081,0.08506933665062635,1.3460259774906345
0.07,0.85,-1.4679647728017453,0.09903495917642097,1.5669997319781663
0.08,0.85,-1.673524200763476,0.11290284615414395,1.78642704691762
0.09,0.85,-1.877432062387556,0.1266593116536386,2.0040913740411948
0.1,0.85,-2.0794871252316054,0.1402907797042951,2.2197779049359005
0.11,0.85,-2.2794899853414394,0.1537837976928946,2.433273783034334
0.12,0.85,-2.4772432640401183,0.16712504963971409,2.6443683136798324
0.13,0.85,-2.6725518027175026,0.18030136933979096,2.8528531720572934
0.14,0.85,-2.8652228554274997,0.19329975335637758,3.058522608783877
0.15,0.85,-3.0550662791035132,0.20610737385376346,3.2611736529572766
0.16,0.85,-3.2418947212057936,0.21871159125680054,3.4606063124625943
0.17,0.85,-3.4255238046163505,0.2310999667246375,3.656623771340988
0.18,0.85,-3.6057723095985006,0.24326027442635442,3.849032584024855
0.19,0.85,-3.7824623526399552,0.25518051360638133,4.037642866246337
0.2,0.85,-3.955419562001886,0.2668489204277955,4.222268482429682
0.21,0.85,-4.1244732498013,0.27825397958180803,4.402727229383108
0.22,0.85,-4.289456580458172,0.2893844356519834,4.578841016110155
0.23,0.85,-4.4502067353423955,0.3002293042219766,4.750436039564372
0.24,0.85,-4.6065650734575305,0.31077788271582585,4.917342956173356
0.25,0.85,-4.758377288001416,0.32101976096010315,5.0793970489615194
0.26,0.85,-4.905493558648043,0.3309448314574982,5.236438390105541
0.27,0.85,-5.0477686994008515,0.34054329936169836,5.38831199876255
0.28,0.85,-5.185062301872806,0.34980569214371937,5.534867994016525
0.29,0.85,-5.31723887385278,0.3587228689401475,5.675961742792928
0.3,0.85,-5.4441679730212025,0.3672860295740686,5.811454002595271
0.31,0.85,-5.565724335681724,0.3754867232397797,5.941211058921503
0.32,0.85,-5.6817880003811165,0.3833168568427147,6.065104857223831
0.33,0.85,-5.7922444262956905,0.3907687029863509,6.183013129282042
0.34,0.85,-5.896984606268449,0.3978349075982169,6.294819513866665
0.35000000000000003,0.85,-5.995905174386199,0.4045084971874737,6.4004136715736735
0.36,0.85,-6.088908507990183,0.4107828857269094,6.499691393717093
0.37,0.85,-6.175902824018681,0.41665188115255136,6.592554705171232
0.38,0.85,-6.256802269585705,0.42210969147448696,6.678911961060193
0.39,0.85,-6.331527006706612,0.42715093049285796,6.75867793719947
0.4,0.85,-6.400003291087706,0.43177062311338926,6.831773914201095
0.41000000000000003,0.85,-6.462163544902721,0.4359642102572067,6.898127755159927
0.42,0.85,-6.517946423484596,0.4397275533600973,6.957673976844694
0.43,0.85,-6.5672968758662655,0.4430569384567723,7.010353814323038
0.44,0.85,-6.610166199109871,0.4459490798461029,7.056115278955974
0.45,0.85,-6.646512086370252,0.44840112333371035,7.094913209703962
0.46,0.85,-6.6762986686457175,0.4504106490487111,7.126709317694429
0.47000000000000003,0.85,-6.699496550175761,0.45197567383183734,7.151472224007598
0.48,0.85,-6.716082837451092,0.453094653192576,7.169177490643667
0.49,0.85,-6.72604116180756,0.45376648283339405,7.179807644640954
0.5,0.85,-6.729361695580932,0.45399049973954686,7.183352195320479
0.51,0.85,-6.726041161805864,0.45376648283339405,7.179807644639258
0.52,0.85,-6.716082837449458,0.453094653192576,7.169177490642034
0.53,0.85,-6.699496550175963,0.45197567383183734,7.151472224007801
0.54,0.85,-6.676298668647883,0.45041064904871103,7.126709317696594
0.55,0.85,-6.646512086372621,0.4484011233337103,7.0949132097063305
0.56,0.85,-6.610166199110322,0.4459490798461029,7.056115278956425
0.5700000000000001,0.85,-6.567296875864203,0.44305693845677235,7.010353814320975
0.58,0.85,-6.517946423481585,0.43972755336009733,6.957673976841683
0.59,0.85,-6.462163544901183,0.4359642102572067,6.89812775515839
0.6,0.85,-6.400003291088824,0.4317706231133893,6.831773914202214
0.61,0.85,-6.33152700670929,0.42715093049285796,6.758677937202148
0.62,0.85,-6.256802269587642,0.422109691474487,6.67891196106213
0.63,0.85,-6.1759028240184435,0.4166518811525514,6.592554705170995
0.64,0.85,-6.088908507988455,0.41078288572690935,6.499691393715365
0.65,0.85,-5.99590517438503,0.4045084971874738,6.400413671572504
0.66,0.85,-5.8969846062692675,0.39783490759821677,6.294819513867484
0.67,0.85,-5.792244426297896,0.3907687029863509,6.183013129284246
0.68,0.85,-5.6817880003825785,0.38331685684271466,6.065104857225293
0.6900000000000001,0.85,-5.565724335680769,0.37548672323977966,5.9412110589205485
0.7000000000000001,0.85,-5.4441679730183115,0.3672860295740686,5.81145400259238
0.71,0.85,-5.317238873850304,0.3587228689401476,5.675961742790451
0.72,0.85,-5.185062301872945,0.34980569214371937,5.534867994016664
0.73,0.85,-5.047768699403548,0.34054329936169836,5.388311998765246
0.74,0.85,-4.905493558650965,0.33094483145749815,5.2364383901084635
0.75,0.85,-4.758377288002004,0.32101976096010315,5.079397048962107
0.76,0.85,-4.606565073455316,0.31077788271582596,4.917342956171142
0.77,0.85,-4.450206735339453,0.3002293042219766,4.750436039561429
0.78,0.85,-4.289456580457196,0.2893844356519835,4.5788410161091795
0.79,0.85,-4.12447324980308,0.27825397958180803,4.402727229384888
0.8,0.85,-3.9554195620046046,0.26684892042779557,4.2222684824324
0.81,0.85,-3.7824623526409358,0.2551805136063813,4.037642866247317
0.8200000000000001,0.85,-3.6057723095968264,0.24326027442635442,3.8490325840231807
0.8300000000000001,0.85,-3.425523804613695,0.23109996672463742,3.6566237713383325
0.84,0.85,-3.2418947212048197,0.21871159125680065,3.4606063124616204
0.85,0.85,-3.055066279105207,0.2061073738537635,3.2611736529589703
0.86,0.85,-2.8652228554301606,0.19329975335637767,3.0585226087865385
0.87,0.85,-2.672551802718343,0.18030136933979096,2.8528531720581336
0.88,0.85,-2.4772432640379503,0.16712504963971417,2.6443683136776643
0.89,0.85,-2.279489985337886,0.15378379769289457,2.4332737830307805
0.9,0.85,-2.079487125229652,0.14029077970429515,2.219777904933947
0.91,0.85,-1.877432062388821,0.12665931165363853,2.0040913740424595
0.92,0.85,-1.673524200766735,0.11290284615414396,1.786427046920879
0.93,0.85,-1.4679647728040903,0.09903495917642086,1.5669997319805111
0.9400000000000001,0.85,-1.2609566408394683,0.08506933665062634,1.3460259774900947
0.9500000000000001,0.85,-1.052704096908169,0.07101976096010314,1.123723857868272
0.96,0.85,-0.8434126611293282,0.056900097339831965,0.9003127584691601
0.97,0.85,-0.6332888788815225,0.042724280193118185,0.6760131590746407
0.98,0.85,-0.42254011696780225,0.02850629934001885,0.4510464163078211
0.99,0.85,-0.21137435897097853,0.014260186211077946,0.22563454518205647
1.0,0.85,0.0,5.559780123493433e-17,5.559780123493433e-17
0.0,0.86,0.0,0.0,0.0
0.01,0.86,-0.1982394452483347,0.013374050747806647,0.21161349599614135
0.02,0.86,-0.3962832520993727,0.026734902922193923,0.42301815502156664
0.03,0.86,-0.5939359752258682,0.04006937097514093,0.6340053462010091
0.04,0.86,-0.791002555251535,0.05336429539656928,0.8443668506481042
0.05,0.86,-0.9872885112525251,0.06660655570119066,1.0538950669537157
0.06,0.86,-1.1826001326881492,0.07978308337684188,1.262383216064991
0.07,0.86,-1.376744670569916,0.09288087478152857,1.4696255453514446
0.08,0.86,-1.5695305276800444,0.10588700397644979,1.6754175316564943
0.09,0.86,-1.7607674476530404,0.11878863548233917,1.8795560831353795
0.1,0.86,-1.9502667027354694,0.13157303694653322,2.0818397396820028
0.11,0.86,-2.1378412800389635,0.14422759170826632,2.2820688717472297
0.12,0.86,-2.3233060661013325,0.1567398112497915,2.480045877351124
0.13,0.86,-2.50647802957182,0.16909734752103994,2.67557537709286
0.14,0.86,-2.6871764018395035,0.18128800512565527,2.868464406965159
0.15,0.86,-2.865222855427937,0.1932997533563776,3.0585226087843145
0.16,0.86,-3.0404416799819094,0.20512073806789935,3.2455624180498086
0.17,0.86,-3.212659955673555,0.21673929337547485,3.42939924904903
0.18,0.86,-3.381707723855511,0.22814395316774075,3.609851677023252
0.19,0.86,-3.5474181547907833,0.23932346242238334,3.7867416172131665
0.2,0.86,-3.7096277122927352,0.25026678831348687,3.959894500606222
0.21,0.86,-3.8681763151135007,0.2609631310996004,4.1291394462131015
0.22,0.86,-4.022907494923652,0.2714019347817794,4.294309429705431
0.23,0.86,-4.173668550727915,0.2815728975210814,4.455241448248996
0.24,0.86,-4.320310699564372,0.2914659818052379,4.6117766813696095
0.25,0.86,-4.46268922333649,0.3010714243544672,4.763760647690957
0.26,0.86,-4.6006636116321005,0.31037974575665217,4.911043357388753
0.27,0.86,-4.7340977003888565,0.31938175982237615,5.053479460211233
0.28,0.86,-4.862859806270734,0.3280685826505826,5.190928388921317
0.29,0.86,-4.9868228566238235,0.3364316413959128,5.323254498019736
0.3,0.86,-5.105864514882856,0.34446268272906966,5.450327197611926
0.31,0.86,-5.219867301303424,0.35215378098185657,5.57202108228528
0.32,0.86,-5.328718708900161,0.35949734596885563,5.688216054869017
0.33,0.86,-5.43231131447636,0.366486130478024,5.798797444954384
0.34,0.86,-5.530542884636965,0.37311323742281727,5.9036561220597825
0.35000000000000003,0.86,-5.623316476680707,0.3793721266487812,6.002688603329489
0.36,0.86,-5.710540534271845,0.38525662138789485,6.09579715565974
0.37,0.86,-5.792128977796174,0.3907609143542941,6.182889892150468
0.38,0.86,-5.868001289311392,0.3958795734753626,6.263880862786754
0.39,0.86,-5.9380825920076905,0.4006075472525311,6.338690139260222
0.4,0.86,-6.002303724100882,0.40494016974649666,6.407243893847379
0.41000000000000003,0.86,-6.060601307086447,0.4088731651819416,6.469474472268389
0.42,0.86,-6.112917808286346,0.4124026521672074,6.525320460453553
0.43,0.86,-6.1592015976289884,0.4155251475247597,6.5747267451537486
0.44,0.86,-6.199406998602578,0.41823756972866416,6.617644568331242
0.45,0.86,-6.233494333332148,0.42053724194568015,6.654031575277828
0.46,0.86,-6.261429961735369,0.4224218946769723,6.683851856412342
0.47000000000000003,0.86,-6.283186314719938,0.42388966799783157,6.707075982717769
0.48,0.86,-6.298741921390711,0.42493911339319684,6.723681034783908
0.49,0.86,-6.308081430240066,0.42556919518716396,6.73365062542723
0.5,0.86,-6.311195624299597,0.4257792915650729,6.7369749158646695
0.51,0.86,-6.308081430236861,0.42556919518716396,6.7336506254240245
0.52,0.86,-6.298741921387251,0.42493911339319684,6.723681034780448
0.53,0.86,-6.283186314719386,0.42388966799783157,6.7070759827172175
0.54,0.86,-6.261429961738189,0.4224218946769722,6.683851856415162
0.55,0.86,-6.233494333335697,0.42053724194568015,6.654031575281377
0.56,0.86,-6.199406998603564,0.41823756972866416,6.617644568332228
0.5700000000000001,0.86,-6.15920159762647,0.4155251475247598,6.57472674515123
0.58,0.86,-6.112917808282673,0.41240265216720745,6.525320460449881
0.59,0.86,-6.060601307085085,0.4088731651819416,6.469474472267026
0.6,0.86,-6.0023037241032995,0.4049401697464967,6.407243893849796
0.61,0.86,-5.938082592011856,0.4006075472525311,6.338690139264387
0.62,0.86,-5.868001289313687,0.3958795734753627,6.26388086278905
0.63,0.86,-5.792128977794761,0.39076091435429416,6.1828898921490545
0.64,0.86,-5.710540534268205,0.3852566213878948,6.0957971556561
0.65,0.86,-5.623316476678333,0.3793721266487813,6.0026886033271145
0.66,0.86,-5.530542884638117,0.37311323742281716,5.9036561220609345
0.67,0.86,-5.432311314480049,0.366486130478024,5.798797444958073
0.68,0.86,-5.328718708903066,0.3594973459688556,5.688216054871922
0.6900000000000001,0.86,-5.219867301302937,0.3521537809818565,5.5720210822847935
0.7000000000000001,0.86,-5.105864514879473,0.34446268272906966,5.450327197608543
0.71,0.86,-4.986822856620721,0.3364316413959129,5.323254498016634
0.72,0.86,-4.862859806270754,0.3280685826505826,5.190928388921337
0.73,0.86,-4.734097700391881,0.31938175982237615,5.053479460214257
0.74,0.86,-4.600663611635091,0.3103797457566521,4.911043357391743
0.75,0.86,-4.462689223336383,0.3010714243544672,4.763760647690851
0.76,0.86,-4.3203106995609915,0.29146598180523803,4.611776681366229
0.77,0.86,-4.173668550724287,0.2815728975210814,4.455241448245368
0.78,0.86,-4.0229074949232135,0.27140193478177943,4.294309429704993
0.79,0.86,-3.8681763151168242,0.2609631310996004,4.129139446216425
0.8,0.86,-3.7096277122968573,0.25026678831348687,3.959894500610344
0.81,0.86,-3.5474181547919152,0.23932346242238328,3.7867416172142985
0.8200000000000001,0.86,-3.3817077238524686,0.22814395316774075,3.6098516770202096
0.8300000000000001,0.86,-3.2126599556688906,0.21673929337547473,3.429399249044365
0.84,0.86,-3.0404416799795424,0.20512073806789946,3.245562418047442
0.85,0.86,-2.8652228554295562,0.19329975335637767,3.058522608785934
0.86,0.86,-2.6871764018430815,0.18128800512565535,2.868464406968737
0.87,0.86,-2.5064780295736346,0.16909734752103994,2.6755753770946744
0.88,0.86,-2.323306066099517,0.1567398112497916,2.480045877349309
0.89,0.86,-2.1378412800351696,0.1442275917082663,2.282068871743436
0.9,0.86,-1.9502667027331828,0.13157303694653327,2.081839739679716
0.91,0.86,-1.760767447654184,0.1187886354823391,1.879556083136523
0.92,0.86,-1.5695305276831926,0.1058870039764498,1.6754175316596425
0.93,0.86,-1.3767446705717068,0.09288087478152847,1.4696255453532352
0.9400000000000001,0.86,-1.1826001326865105,0.07978308337684187,1.2623832160633524
0.9500000000000001,0.86,-0.9872885112486757,0.0666065557011907,1.0538950669498663
0.96,0.86,-0.7910025552488873,0.0533642953965694,0.8443668506454567
0.97,0.86,-0.5939359752269029,0.040069370975140954,0.6340053462020439
0.98,0.86,-0.39628325210333315,0.02673490292219401,0.42301815502552714
0.99,0.86,-0.19823944525183484,0.013374050747806622,0.21161349599964147
1.0,0.86,0.0,5.214292465583942e-17,5.214292465583942e-17
0.0,0.87,0.0,0.0,0.0
0.01,0.87,-0.18490889312986739,0.012474716711115937,0.19738360984098333
0.02,0.87,-0.36963530350792995,0.024937122382928806,0.3945724258908587
0.03,0.87,-0.553996928469494,0.03737491812564499,0.591371846595139
0.04,0.87,-0.737811825347651,0.049775829336499725,0.7875876546841507
0.05,0.87,-0.9208985910300168,0.06212761781330802,0.9830262088433248
0.06,0.87,-1.1030765409830694,0.07441809383209277,1.1774946348151623
0.07,0.87,-1.2841658875660782,0.08663512817687063,1.3708010157429489
0.08,0.87,-1.4639879174585404,0.09876666410972368,1.5627545815682642
0.09,0.87,-1.642365168027263,0.11080072926934431,1.7531658972966073
0.1,0.87,-1.8191216024603807,0.12272544748631023,1.9418470499466909
0.11,0.87,-1.9940827834956965,0.13452905050343,2.1286118339991265
0.12,0.87,-2.1670760455706484,0.146199889589592,2.3132759351602403
0.13,0.87,-2.3379306652226326,0.15772644703565566,2.4956571122582885
0.14,0.87,-2.506478029571221,0.16909734752103986,2.675575377092261
0.15,0.87,-2.6725518027172033,0.1803013693397909,2.852853172056994
0.16,0.87,-2.835988089895644,0.19132745547505178,3.027315545370696
0.17,0.87,-2.9966255992213116,0.20216472451100237,3.198790323732314
0.18,0.87,-3.1543058008657847,0.2128024813715036,3.367108282237288
0.19,0.87,-3.308873083507791,0.22323022787484603,3.5321033113826372
0.2,0.87,-3.460174907901982,0.23343767309418806,3.69361258099617
0.21,0.87,-3.60806195741542,0.24341474351345788,3.851476700928878
0.22,0.87,-3.752388285384464,0.2531515929686981,4.005539878353162
0.23,0.87,-3.8930114591470275,0.26263861236504044,4.155650071512068
0.24,0.87,-4.02979270060752,0.2718664391597224,4.301659139767242
0.25,0.87,-4.16259702319457,0.28082596660178677,4.443422989796357
0.26,0.87,-4.291293365076167,0.2895083527193449,4.580801717795512
0.27,0.87,-4.415754718501061,0.29790502904553606,4.713659747546597
0.28,0.87,-4.535858255139696,0.3060077090745693,4.841865964214265
0.29,0.87,-4.651485447301171,0.31380839643950437,4.9652938437406755
0.3,0.87,-4.7625221849063255,0.32129939280370057,5.083821577710026
0.31,0.87,-4.868858888100977,0.32847330545814524,5.197332193559122
0.32,0.87,-4.970390615397789,0.3353230546171655,5.3057136700149545
